#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 360 128
# Band-Index:    1
   5.71444    -64.369026
   5.74494    -64.369292
   5.77544    -64.369531
   5.80594    -64.369751
   5.83645    -64.369940
   5.86695    -64.370103
   5.89745    -64.370235
   5.92795    -64.370339
   5.95845    -64.370418
   5.98895    -64.370464
   6.01945    -64.370479
   6.01945    -64.370479
   6.04486    -64.370479
   6.07027    -64.370480
   6.09568    -64.370484
   6.12109    -64.370488
   6.14650    -64.370486
   6.17191    -64.370492
   6.19732    -64.370497
   6.22273    -64.370499
   6.24814    -64.370502
   6.27355    -64.370507
   6.29896    -64.370511
   6.32437    -64.370519
   6.34978    -64.370525
   6.37519    -64.370535
   6.40060    -64.370542
   6.42601    -64.370543
   6.45141    -64.370548
   6.47682    -64.370557
   6.50223    -64.370562
   6.52764    -64.370568
   6.55305    -64.370574
   6.57846    -64.370579
   6.60387    -64.370584
   6.62928    -64.370591
   6.65469    -64.370595
   6.68010    -64.370598
   6.70551    -64.370603
   6.73092    -64.370602
   6.75633    -64.370602
   6.75633    -64.371345
   6.76567    -64.371343
   6.77500    -64.371340
   6.78434    -64.371334
   6.79367    -64.371329
   6.80301    -64.371314
   6.81234    -64.371301
   6.82168    -64.371286
   6.83101    -64.371268
   6.84035    -64.371249
   6.84968    -64.371230
   6.85902    -64.371206
   6.86836    -64.371180
   6.87769    -64.371149
   6.88703    -64.371123
   6.89636    -64.371091
   6.90570    -64.371056
   6.91503    -64.371017
   6.92437    -64.370980
   6.93370    -64.370940
   6.94304    -64.370899
   6.95237    -64.370859
   6.96171    -64.370813
   6.97104    -64.370769
   6.98038    -64.370724
   6.98971    -64.370677
   6.99905    -64.370629
   7.00838    -64.370580
   7.01772    -64.370530
   7.02706    -64.370479
   7.02706    -64.363185
   7.03639    -64.363186
   7.04573    -64.363186
   7.05506    -64.363187
   7.06440    -64.363187
   7.07373    -64.363186
   7.08307    -64.363187
   7.09240    -64.363188
   7.10174    -64.363187
   7.11107    -64.363190
   7.12041    -64.363190
   7.12974    -64.363188
   7.13908    -64.363189
   7.14841    -64.363189
   7.15775    -64.363188
   7.16709    -64.363187
   7.17642    -64.363187
   7.18576    -64.363188
   7.19509    -64.363188
   7.20443    -64.363188
   7.21376    -64.363184
   7.22310    -64.363183
   7.23243    -64.363183
   7.24177    -64.363183
   7.25110    -64.363183
   7.26044    -64.363185
   7.26977    -64.363185
   7.27911    -64.363185
   7.28844    -64.363185
   7.29778    -64.363184
   7.29778    -64.363090
   7.30711    -64.363090
   7.31645    -64.363089
   7.32579    -64.363088
   7.33512    -64.363088
   7.34446    -64.363087
   7.35379    -64.363087
   7.36313    -64.363087
   7.37246    -64.363085
   7.38180    -64.363086
   7.39113    -64.363088
   7.40047    -64.363084
   7.40980    -64.363084
   7.41914    -64.363084
   7.42847    -64.363084
   7.43781    -64.363085
   7.44714    -64.363085
   7.45648    -64.363086
   7.46581    -64.363088
   7.47515    -64.363085
   7.48449    -64.363086
   7.49382    -64.363086
   7.50316    -64.363088
   7.51249    -64.363086
   7.52183    -64.363086
   7.53116    -64.363085
   7.54050    -64.363085
   7.54983    -64.363086
   7.55917    -64.363086
   7.56850    -64.363089
 
# Band-Index:    2
   7.56850    -64.363089
   7.55917    -64.363086
   7.54983    -64.363086
   7.54050    -64.363085
   7.53116    -64.363085
   7.52183    -64.363086
   7.51249    -64.363086
   7.50316    -64.363088
   7.49382    -64.363086
   7.48449    -64.363086
